"","SITE","SOIL","TIME","HOST","TISSUE","TEMP","MEDIA","IR"
"MSHM21631","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21632","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21633","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21634","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21635","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21636","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21637","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21638","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21639","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21640","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21641","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21642","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21643","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21644","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21645","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21646","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21647","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21648","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21649","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA",1
"MSHM21650","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA",2
"MSHM21651","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA",3
"MSHM21652","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA",2
"MSHM21653","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA",1
"MSHM21654","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA",0
"MSHM21655","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA+Plant extract",3
"MSHM21656","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA+Plant extract",2
"MSHM21657","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA+Plant extract",1
"MSHM21658","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA+Plant extract",2
"MSHM21659","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA+Plant extract",1
"MSHM21660","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA+Plant extract",6
"MSHM21661","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA",0
"MSHM21662","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA",0
"MSHM21663","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA",0
"MSHM21664","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA",0
"MSHM21665","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA",0
"MSHM21666","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA",0
"MSHM21667","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA+Plant extract",0
"MSHM21668","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA+Plant extract",0
"MSHM21669","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA+Plant extract",0
"MSHM21670","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA+Plant extract",0
"MSHM21671","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA+Plant extract",0
"MSHM21672","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA+Plant extract",0
"MSHM21673","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21674","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21675","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21676","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21677","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21678","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21679","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21680","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21681","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21682","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21683","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21684","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21685","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21686","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21687","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21688","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21689","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21690","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21691","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21692","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21693","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21694","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21695","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21696","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21697","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA",0
"MSHM21698","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA",3
"MSHM21699","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA",1
"MSHM21700","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA",0
"MSHM21701","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA",0
"MSHM21702","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA",2
"MSHM21703","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA+Plant extract",3
"MSHM21704","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA+Plant extract",1
"MSHM21705","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA+Plant extract",1
"MSHM21706","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA+Plant extract",3
"MSHM21707","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA+Plant extract",2
"MSHM21708","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA+Plant extract",3
"MSHM21709","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA",0
"MSHM21710","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA",0
"MSHM21711","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA",0
"MSHM21712","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA",0
"MSHM21713","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA",0
"MSHM21714","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA",0
"MSHM21715","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA+Plant extract",0
"MSHM21716","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA+Plant extract",0
"MSHM21717","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA+Plant extract",0
"MSHM21718","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA+Plant extract",0
"MSHM21719","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA+Plant extract",0
"MSHM21720","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA+Plant extract",0
"MSHM21721","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21722","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21723","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21724","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21725","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21726","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21727","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21728","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21729","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21730","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21731","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21732","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21733","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21734","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21735","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21736","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21737","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21738","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21739","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21740","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21741","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21742","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21743","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21744","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21745","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA",2
"MSHM21746","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA",2
"MSHM21747","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA",2
"MSHM21748","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA",2
"MSHM21749","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA",2
"MSHM21750","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA",1
"MSHM21751","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA+Plant extract",2
"MSHM21752","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA+Plant extract",0
"MSHM21753","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA+Plant extract",1
"MSHM21754","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA+Plant extract",1
"MSHM21755","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA+Plant extract",3
"MSHM21756","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA+Plant extract",2
"MSHM21757","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA",0
"MSHM21758","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA",0
"MSHM21759","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA",0
"MSHM21760","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA",0
"MSHM21761","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA",0
"MSHM21762","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA",0
"MSHM21763","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA+Plant extract",0
"MSHM21764","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA+Plant extract",0
"MSHM21765","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA+Plant extract",0
"MSHM21766","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA+Plant extract",0
"MSHM21767","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA+Plant extract",0
"MSHM21768","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA+Plant extract",0
"MSHM21769","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21770","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21771","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21772","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21773","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21774","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA",0
"MSHM21775","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21776","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21777","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21778","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21779","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21780","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA",0
"MSHM21781","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21782","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21783","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21784","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21785","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21786","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","23","PDA+Plant extract",0
"MSHM21787","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21788","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21789","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21790","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21791","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21792","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Root","30","PDA+Plant extract",0
"MSHM21793","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA",2
"MSHM21794","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA",0
"MSHM21795","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA",1
"MSHM21796","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA",2
"MSHM21797","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA",2
"MSHM21798","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA",0
"MSHM21799","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA+Plant extract",1
"MSHM21800","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA+Plant extract",1
"MSHM21801","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","23","PDA+Plant extract",0
"MSHM21802","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA+Plant extract",0
"MSHM21803","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA+Plant extract",3
"MSHM21804","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Leaf","30","PDA+Plant extract",3
"MSHM21805","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA",0
"MSHM21806","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA",0
"MSHM21807","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA",0
"MSHM21808","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA",0
"MSHM21809","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA",0
"MSHM21810","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA",0
"MSHM21811","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA+Plant extract",0
"MSHM21812","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA+Plant extract",0
"MSHM21813","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","23","PDA+Plant extract",0
"MSHM21814","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA+Plant extract",0
"MSHM21815","Rig-Boland Desert","Arid soil","Summer","Tribulus terrestris","Branch","30","PDA+Plant extract",0
